"57"	"Zima"	97	12.625	2.6	1.9875	1.1	3.7	3.0875	2.2	0	0	1022.3	1021.0375	1020.3	82.8	81.55	79.7	-1.4	-2.3375	-2.7	4.5	3.825	3.1	"5"	"VISOKA"
"58"	"Zima"	134	17.25	2.4	1.7	1.1	7	4.05	2	0	0	1019.1	1017.775	1017.1	88.1	72.4875	51.2	-2	-4.7125	-6.5	8.2	5.3625	3.2	"6"	"NIZKA"
"59"	"Zima"	144	18.5	2.2	1.7375	1.2	3.9	3.4	2.8	0	0	1019	1018.025	1017.4	65.3	57.7125	50.3	-0.4	-2.1	-3.7	2.8	1.275	0	"7"	"NIZKA"
"60"	"Zima"	144	18.75	2.4	1.9375	1.1	4.2	3.1625	2.1	0	0	1020	1018.975	1018.6	70.1	62.0625	46.8	-0.8	-2.5125	-3.4	5.5	3.1875	2.2	"1"	"NIZKA"
"61"	"Zima"	145.9	19.1	2.5	2	1.2	3.7	3.075	2.3	0	0	1023.2	1023.025	1022.9	65	62.725	56.3	-1.4	-2.3	-3.3	4.5	3.2375	2.4	"2"	"VISOKA"
"62"	"Zima"	14.9	1.975	1.7	1.2	0.6	3.4	2.525	1.5	0.15	1.5	1019	1017.1375	1015.8	89.3	80.0625	68.4	-0.6	-1.525	-2.9	10.8	10.325	9.6	"3"	"NIZKA"
"63"	"Zima"	8.1	1.15	2	0.7625	0.4	2.9	1.4375	0.8	0.55	5.8	1007.3	1006.0375	1005.4	95.9	95.2375	94.8	1.7	1.125	0.6	11.3	11.025	10.7	"4"	"NIZKA"
"64"	"Zima"	18	2.5	2.6	1.275	0.5	4.9	2.5125	1.3	0.3625	1.8	1005.7	1005.2	1004.8	97.6	97.1125	96.8	1.8	1.725	1.4	11	10.8125	10.7	"5"	"NIZKA"
"65"	"Zima"	10.2	1.8	1	0.675	0.3	1.9	1.2375	0.6	0.25	3.7	1003	1002.4125	1001.9	96.3	96.0375	95.6	2.1	1.625	1.3	11.7	11.5125	11.4	"6"	"NIZKA"
"66"	"Zima"	17.5	2.375	3.1	1.975	1.2	7.8	4.5375	2.8	1.1375	6.8	1001.8	1000	999	93.2	90.1375	86.8	0.3	0.0125	-0.1	11.9	11.45	11	"7"	"NIZKA"
"67"	"Zima"	202.9	27.475	2.1	1.225	0.8	2.9	2.1125	1.7	0	0	999.6	998.7625	998.2	93.7	92.225	85.5	-0.4	-1.625	-1.9	10.1	8.3	7	"1"	"NIZKA"
"68"	"Zima"	38	5.625	1.3	0.8125	0.5	2.1	1.45	0.9	0.2375	1.9	999.9	998.925	998.4	91.8	88.3	82.1	-1.2	-1.45	-1.8	10.5	9.925	9.6	"2"	"NIZKA"
"69"	"Zima"	180	24.625	2.4	1.1625	0.4	3.8	2.3	1	0.0125	0.1	997.6	996.5875	995.9	89.8	83.275	74.9	-1.9	-2.15	-2.3	11.3	9.4625	8.8	"3"	"NIZKA"
